OrderID,CustomerName,City,Product,Category,Quantity,Price,TotalAmount
5007,Riya,Hyderabad,Headphones,Electronics,4,15321,61284
5008,Priya,Chennai,Headphones,Accessories,1,8082,8082
5009,Riya,Chennai,Laptop,Electronics,4,9512,38048
5010,Riya,Hyderabad,Laptop,Electronics,3,34155,102465
5011,Neha,Hyderabad,Smartwatch,Accessories,1,45188,45188
5012,Karan,Hyderabad,Tablet,Accessories,3,39283,117849
5013,Priya,Hyderabad,Tablet,Electronics,1,15030,15030
5014,Arjun,Hyderabad,Headphones,Electronics,3,20877,62631
5015,Amit,Chennai,Headphones,Electronics,1,45721,45721
5016,Neha,Mumbai,Smartwatch,Accessories,1,22153,22153
5017,Sneha,Mumbai,Tablet,Electronics,2,40776,81552
5018,Arjun,Delhi,Laptop,Accessories,3,20880,62640
5019,Amit,Mumbai,Mobile,Electronics,4,1056,4224
5020,Sneha,Mumbai,Smartwatch,Electronics,1,27290,27290
5021,Riya,Chennai,Mobile,Accessories,3,9400,28200
5022,Rahul,Hyderabad,Laptop,Electronics,1,33985,33985
5023,Sneha,Hyderabad,Laptop,Electronics,2,36933,73866
5024,Priya,Chennai,Mobile,Electronics,2,14391,28782
5025,Priya,Mumbai,Smartwatch,Accessories,2,43604,87208
5026,Rahul,Chennai,Mobile,Electronics,2,15514,31028
5027,Arjun,Delhi,Smartwatch,Electronics,4,7047,28188
5028,Amit,Hyderabad,Smartwatch,Accessories,4,38464,153856
5029,Sneha,Bangalore,Headphones,Accessories,1,30432,30432
5030,Priya,Delhi,Tablet,Electronics,3,45239,135717
5031,Arjun,Delhi,Tablet,Electronics,2,20763,41526
5032,Rahul,Chennai,Laptop,Accessories,2,19820,39640
5033,Karan,Mumbai,Headphones,Electronics,4,48484,193936
5034,Neha,Hyderabad,Tablet,Electronics,4,43874,175496
5035,Karan,Bangalore,Smartwatch,Accessories,2,39959,79918
5036,Karan,Delhi,Smartwatch,Electronics,3,7545,22635
5037,Priya,Bangalore,Mobile,Electronics,1,43755,43755
5038,Riya,Mumbai,Mobile,Accessories,1,1737,1737
5039,Riya,Mumbai,Smartwatch,Electronics,1,43577,43577
5040,Rahul,Bangalore,Smartwatch,Electronics,1,39740,39740
5041,Sneha,Hyderabad,Mobile,Electronics,3,36826,110478
5042,Riya,Mumbai,Tablet,Accessories,3,5793,17379
5043,Karan,Bangalore,Laptop,Electronics,3,25774,77322
5044,Riya,Delhi,Mobile,Accessories,4,19737,78948
5045,Karan,Bangalore,Tablet,Accessories,2,28884,57768
5046,Amit,Bangalore,Tablet,Electronics,3,31493,94479
5047,Priya,Chennai,Tablet,Accessories,1,13311,13311
5048,Priya,Mumbai,Headphones,Electronics,3,18729,56187
5049,Sneha,Hyderabad,Headphones,Electronics,2,39630,79260
5050,Riya,Hyderabad,Tablet,Electronics,4,13811,55244
5051,Riya,Chennai,Smartwatch,Accessories,1,23540,23540
5052,Neha,Hyderabad,Headphones,Electronics,4,3682,14728
5053,Arjun,Bangalore,Mobile,Electronics,3,47566,142698
5054,Amit,Chennai,Headphones,Electronics,1,6260,6260
5055,Priya,Delhi,Smartwatch,Accessories,1,7760,7760
5056,Amit,Mumbai,Laptop,Accessories,3,33718,101154
5057,Priya,Mumbai,Headphones,Electronics,3,46975,140925
5058,Amit,Mumbai,Tablet,Electronics,2,2415,4830
5059,Rahul,Bangalore,Tablet,Electronics,3,9615,28845
5060,Karan,Delhi,Tablet,Electronics,3,7576,22728
5061,Priya,Chennai,Laptop,Accessories,3,15314,45942
5062,Amit,Chennai,Smartwatch,Accessories,1,33583,33583
5063,Riya,Mumbai,Mobile,Accessories,2,5293,10586
5064,Arjun,Delhi,Smartwatch,Accessories,1,1762,1762
5065,Rahul,Delhi,Laptop,Accessories,3,9819,29457
5066,Rahul,Delhi,Tablet,Accessories,2,13694,27388
5067,Arjun,Hyderabad,Smartwatch,Accessories,3,19809,59427
5068,Amit,Hyderabad,Mobile,Electronics,1,29260,29260
5069,Riya,Mumbai,Tablet,Electronics,1,27498,27498
5070,Sneha,Delhi,Mobile,Electronics,3,3968,11904
5071,Arjun,Delhi,Headphones,Electronics,2,47142,94284
5072,Amit,Chennai,Mobile,Electronics,1,13151,13151
5073,Arjun,Chennai,Tablet,Electronics,3,20905,62715
5074,Arjun,Mumbai,Headphones,Accessories,4,14982,59928
5075,Priya,Delhi,Tablet,Electronics,3,4909,14727
5076,Amit,Mumbai,Tablet,Accessories,3,1047,3141
5077,Sneha,Chennai,Headphones,Electronics,2,38159,76318
5078,Karan,Chennai,Mobile,Accessories,3,20407,61221
5079,Priya,Hyderabad,Laptop,Accessories,4,23926,95704
5080,Arjun,Mumbai,Laptop,Electronics,3,42989,128967
5081,Karan,Mumbai,Laptop,Electronics,4,14936,59744
5082,Neha,Delhi,Laptop,Electronics,1,16990,16990
5083,Karan,Delhi,Smartwatch,Electronics,3,29462,88386
5084,Arjun,Hyderabad,Laptop,Electronics,2,38736,77472
5085,Arjun,Bangalore,Headphones,Accessories,3,29788,89364
5086,Riya,Bangalore,Laptop,Electronics,4,22736,90944
5087,Amit,Bangalore,Tablet,Accessories,4,15423,61692
5088,Amit,Mumbai,Laptop,Accessories,2,1750,3500
5089,Priya,Mumbai,Mobile,Accessories,4,13764,55056
5090,Sneha,Chennai,Headphones,Electronics,3,2111,6333
5091,Priya,Mumbai,Headphones,Electronics,4,8428,33712
5092,Rahul,Mumbai,Smartwatch,Electronics,3,35058,105174
5093,Arjun,Mumbai,Tablet,Electronics,3,1367,4101
5094,Karan,Hyderabad,Headphones,Electronics,4,32189,128756
5095,Neha,Mumbai,Mobile,Electronics,2,45713,91426
5096,Arjun,Delhi,Laptop,Accessories,1,33595,33595
5097,Arjun,Delhi,Headphones,Electronics,2,4316,8632
5098,Priya,Chennai,Mobile,Accessories,1,33126,33126
5099,Neha,Hyderabad,Laptop,Accessories,2,36416,72832
5100,Neha,Delhi,Smartwatch,Electronics,3,48338,145014
5101,Neha,Hyderabad,Headphones,Electronics,3,12073,36219
5102,Priya,Hyderabad,Headphones,Electronics,4,43834,175336
5103,Arjun,Chennai,Mobile,Electronics,1,19439,19439
5104,Priya,Hyderabad,Tablet,Electronics,1,13657,13657
5105,Amit,Mumbai,Smartwatch,Electronics,4,9822,39288
5106,Amit,Hyderabad,Tablet,Accessories,2,2982,5964
5107,Priya,Chennai,Headphones,Accessories,4,36367,145468
5108,Neha,Chennai,Tablet,Accessories,2,44780,89560
5109,Riya,Chennai,Laptop,Accessories,4,14175,56700
5110,Arjun,Delhi,Smartwatch,Accessories,1,30920,30920
5111,Priya,Mumbai,Tablet,Accessories,1,43016,43016
5112,Priya,Delhi,Laptop,Electronics,2,12235,24470
5113,Priya,Bangalore,Mobile,Electronics,1,14350,14350
5114,Riya,Mumbai,Tablet,Electronics,1,7232,7232
5115,Riya,Hyderabad,Smartwatch,Accessories,1,41253,41253
5116,Rahul,Chennai,Laptop,Accessories,1,45968,45968
5117,Amit,Bangalore,Tablet,Accessories,3,39322,117966
5118,Karan,Mumbai,Mobile,Electronics,4,34922,139688
5119,Neha,Delhi,Tablet,Electronics,4,33231,132924
5120,Sneha,Chennai,Laptop,Electronics,3,11928,35784
5121,Riya,Delhi,Tablet,Accessories,1,11811,11811
5122,Karan,Mumbai,Smartwatch,Accessories,4,4233,16932
5123,Riya,Mumbai,Headphones,Accessories,4,40079,160316
5124,Neha,Bangalore,Laptop,Electronics,4,8842,35368
5125,Sneha,Hyderabad,Laptop,Accessories,2,10964,21928
5126,Rahul,Delhi,Laptop,Electronics,3,49014,147042
5127,Priya,Bangalore,Laptop,Electronics,2,45811,91622
5128,Rahul,Chennai,Tablet,Electronics,2,10800,21600
5129,Riya,Hyderabad,Smartwatch,Electronics,3,35063,105189
5130,Rahul,Bangalore,Mobile,Electronics,4,49460,197840
5131,Karan,Delhi,Smartwatch,Electronics,2,14208,28416
5132,Arjun,Mumbai,Laptop,Electronics,4,28590,114360
5133,Riya,Chennai,Tablet,Accessories,2,49651,99302
5134,Riya,Delhi,Tablet,Electronics,4,41808,167232
5135,Karan,Hyderabad,Laptop,Accessories,1,16828,16828
5136,Amit,Hyderabad,Tablet,Electronics,1,27154,27154
5137,Sneha,Mumbai,Laptop,Electronics,1,6714,6714
5138,Priya,Mumbai,Smartwatch,Electronics,3,39413,118239
5139,Karan,Chennai,Headphones,Accessories,1,28052,28052
5140,Sneha,Chennai,Tablet,Electronics,2,35877,71754
5141,Neha,Mumbai,Laptop,Electronics,4,26234,104936
5142,Sneha,Mumbai,Laptop,Accessories,4,25221,100884
5143,Neha,Hyderabad,Tablet,Accessories,4,19110,76440
5144,Karan,Mumbai,Mobile,Accessories,4,14122,56488
5145,Riya,Bangalore,Laptop,Accessories,2,29375,58750
5146,Riya,Delhi,Tablet,Electronics,4,23726,94904
5147,Amit,Mumbai,Laptop,Electronics,2,28177,56354
5148,Karan,Chennai,Mobile,Accessories,2,10798,21596
5149,Neha,Bangalore,Headphones,Electronics,4,36348,145392
5150,Sneha,Chennai,Mobile,Accessories,4,34255,137020
5151,Sneha,Bangalore,Smartwatch,Accessories,4,18244,72976
5152,Neha,Mumbai,Tablet,Accessories,2,23934,47868
5153,Rahul,Delhi,Mobile,Electronics,3,40814,122442
5154,Amit,Chennai,Headphones,Accessories,2,48501,97002
5155,Arjun,Bangalore,Laptop,Electronics,3,2226,6678
5156,Riya,Hyderabad,Tablet,Electronics,4,49417,197668
5157,Priya,Mumbai,Mobile,Electronics,2,14768,29536
5158,Sneha,Delhi,Headphones,Accessories,4,47245,188980
5159,Priya,Mumbai,Mobile,Electronics,3,1407,4221
5160,Arjun,Hyderabad,Smartwatch,Accessories,3,26259,78777
5161,Karan,Delhi,Tablet,Electronics,2,14264,28528
5162,Priya,Hyderabad,Laptop,Electronics,2,24909,49818
5163,Arjun,Mumbai,Headphones,Electronics,2,8890,17780
5164,Riya,Bangalore,Mobile,Accessories,2,30672,61344
5165,Neha,Mumbai,Tablet,Accessories,1,35723,35723
5166,Rahul,Mumbai,Mobile,Accessories,1,38476,38476
5167,Riya,Mumbai,Tablet,Accessories,4,41042,164168
5168,Sneha,Chennai,Smartwatch,Electronics,3,47824,143472
5169,Arjun,Hyderabad,Mobile,Electronics,3,48696,146088
5170,Priya,Hyderabad,Smartwatch,Accessories,4,3865,15460
5171,Sneha,Hyderabad,Headphones,Accessories,4,26336,105344
5172,Rahul,Chennai,Smartwatch,Accessories,4,29054,116216
5173,Neha,Bangalore,Tablet,Accessories,1,22163,22163
5174,Karan,Mumbai,Headphones,Electronics,4,6451,25804
5175,Sneha,Bangalore,Mobile,Accessories,3,15675,47025
5176,Karan,Chennai,Mobile,Accessories,4,11527,46108
5177,Arjun,Hyderabad,Tablet,Electronics,2,42773,85546
5178,Rahul,Mumbai,Laptop,Accessories,3,10594,31782
5179,Priya,Delhi,Laptop,Electronics,3,23581,70743
5180,Rahul,Delhi,Mobile,Accessories,3,12667,38001
5181,Rahul,Bangalore,Tablet,Electronics,1,9269,9269
5182,Amit,Hyderabad,Laptop,Accessories,1,23560,23560
5183,Rahul,Delhi,Smartwatch,Accessories,3,1520,4560
5184,Rahul,Bangalore,Mobile,Accessories,2,12345,24690
5185,Riya,Chennai,Smartwatch,Accessories,3,37112,111336
5186,Sneha,Bangalore,Tablet,Accessories,1,36841,36841
5187,Priya,Bangalore,Smartwatch,Electronics,2,10985,21970
5188,Riya,Bangalore,Laptop,Accessories,3,38710,116130
5189,Riya,Mumbai,Laptop,Electronics,1,8414,8414
5190,Sneha,Bangalore,Headphones,Electronics,2,41219,82438
5191,Sneha,Bangalore,Mobile,Electronics,4,9302,37208
5192,Arjun,Mumbai,Tablet,Electronics,4,41788,167152
5193,Sneha,Mumbai,Mobile,Accessories,3,33814,101442
5194,Amit,Chennai,Smartwatch,Accessories,4,48798,195192
5195,Amit,Hyderabad,Tablet,Accessories,1,20065,20065
5196,Riya,Delhi,Tablet,Accessories,2,28117,56234
5197,Karan,Delhi,Laptop,Electronics,3,42266,126798
5198,Arjun,Bangalore,Smartwatch,Electronics,2,26109,52218
5199,Karan,Chennai,Laptop,Electronics,2,44733,89466
5200,Karan,Bangalore,Laptop,Accessories,2,20871,41742
5201,Riya,Delhi,Headphones,Accessories,1,48884,48884
5202,Neha,Mumbai,Laptop,Accessories,3,19624,58872
5203,Riya,Hyderabad,Mobile,Accessories,4,13217,52868
5204,Priya,Chennai,Tablet,Electronics,2,48693,97386
5205,Priya,Mumbai,Laptop,Accessories,2,38169,76338
5206,Sneha,Hyderabad,Mobile,Accessories,2,26772,53544
5207,Sneha,Chennai,Smartwatch,Electronics,1,12342,12342
5208,Neha,Chennai,Tablet,Electronics,4,38976,155904
5209,Sneha,Delhi,Smartwatch,Accessories,2,2582,5164
5210,Priya,Mumbai,Mobile,Accessories,1,26761,26761
5211,Karan,Chennai,Smartwatch,Electronics,1,21470,21470
5212,Riya,Chennai,Smartwatch,Accessories,2,10295,20590
5213,Rahul,Hyderabad,Smartwatch,Electronics,2,45809,91618
5214,Amit,Delhi,Laptop,Electronics,1,33528,33528
5215,Rahul,Bangalore,Laptop,Accessories,1,20680,20680
5216,Rahul,Delhi,Laptop,Electronics,2,46835,93670
5217,Priya,Bangalore,Tablet,Accessories,1,27851,27851
5218,Rahul,Mumbai,Mobile,Accessories,1,39250,39250
5219,Riya,Mumbai,Laptop,Accessories,2,33768,67536
5220,Neha,Chennai,Smartwatch,Accessories,2,1515,3030
5221,Arjun,Mumbai,Smartwatch,Electronics,3,43793,131379
5222,Sneha,Chennai,Smartwatch,Accessories,4,24989,99956
5223,Arjun,Delhi,Smartwatch,Accessories,2,37231,74462
5224,Karan,Mumbai,Headphones,Electronics,2,12366,24732
5225,Riya,Delhi,Tablet,Accessories,2,45515,91030
5226,Riya,Delhi,Mobile,Accessories,4,35974,143896
5227,Amit,Mumbai,Mobile,Accessories,3,15772,47316
5228,Riya,Delhi,Laptop,Accessories,1,32661,32661
5229,Sneha,Mumbai,Headphones,Electronics,4,2599,10396
5230,Riya,Mumbai,Mobile,Electronics,2,6886,13772
5231,Rahul,Mumbai,Tablet,Accessories,2,5838,11676
5232,Amit,Bangalore,Smartwatch,Electronics,3,8800,26400
5233,Sneha,Delhi,Laptop,Electronics,3,21900,65700
5234,Neha,Hyderabad,Tablet,Electronics,3,25141,75423
5235,Neha,Mumbai,Mobile,Electronics,1,4797,4797
5236,Neha,Delhi,Headphones,Accessories,4,19832,79328
5237,Neha,Chennai,Laptop,Electronics,4,41673,166692
5238,Rahul,Mumbai,Mobile,Accessories,3,48362,145086
5239,Riya,Mumbai,Laptop,Accessories,1,15701,15701
5240,Arjun,Hyderabad,Mobile,Electronics,4,45882,183528
5241,Sneha,Bangalore,Smartwatch,Accessories,2,46629,93258
5242,Rahul,Bangalore,Headphones,Electronics,2,34308,68616
5243,Neha,Mumbai,Smartwatch,Accessories,2,13310,26620
5244,Karan,Delhi,Mobile,Accessories,4,8488,33952
5245,Riya,Chennai,Tablet,Electronics,3,40827,122481
5246,Arjun,Chennai,Smartwatch,Accessories,2,20079,40158
5247,Karan,Delhi,Tablet,Electronics,3,21983,65949
5248,Amit,Mumbai,Mobile,Accessories,1,1003,1003
5249,Karan,Chennai,Headphones,Accessories,2,5844,11688
5250,Amit,Bangalore,Tablet,Electronics,1,9447,9447
5251,Amit,Delhi,Mobile,Electronics,3,10033,30099
5252,Neha,Hyderabad,Tablet,Electronics,4,48076,192304
5253,Amit,Mumbai,Smartwatch,Accessories,3,41416,124248
5254,Priya,Delhi,Mobile,Electronics,2,47423,94846
5255,Sneha,Chennai,Smartwatch,Electronics,2,15693,31386
5256,Sneha,Mumbai,Laptop,Electronics,3,1881,5643
5257,Neha,Bangalore,Mobile,Electronics,2,7512,15024
5258,Priya,Mumbai,Tablet,Accessories,2,15713,31426
5259,Karan,Mumbai,Laptop,Accessories,1,28063,28063
5260,Rahul,Bangalore,Smartwatch,Accessories,4,15712,62848
5261,Karan,Bangalore,Smartwatch,Accessories,3,30624,91872
5262,Riya,Mumbai,Tablet,Accessories,1,47076,47076
5263,Rahul,Bangalore,Laptop,Accessories,2,11211,22422
5264,Amit,Delhi,Headphones,Electronics,1,30766,30766
5265,Arjun,Bangalore,Tablet,Accessories,4,48441,193764
5266,Rahul,Bangalore,Smartwatch,Electronics,3,10015,30045
5267,Arjun,Mumbai,Mobile,Electronics,4,20693,82772
5268,Sneha,Delhi,Laptop,Electronics,4,45207,180828
5269,Arjun,Hyderabad,Headphones,Electronics,1,2631,2631
5270,Sneha,Hyderabad,Mobile,Accessories,1,2924,2924
5271,Priya,Chennai,Laptop,Accessories,4,44844,179376
5272,Priya,Bangalore,Tablet,Accessories,2,22323,44646
5273,Neha,Bangalore,Tablet,Electronics,3,9700,29100
5274,Neha,Delhi,Laptop,Accessories,2,23531,47062
5275,Amit,Hyderabad,Headphones,Accessories,2,3716,7432
5276,Rahul,Chennai,Laptop,Accessories,3,46094,138282
5277,Amit,Delhi,Mobile,Accessories,1,516,516
5278,Sneha,Bangalore,Mobile,Accessories,2,37938,75876
5279,Amit,Hyderabad,Tablet,Accessories,1,26878,26878
5280,Arjun,Chennai,Laptop,Electronics,3,35891,107673
5281,Sneha,Mumbai,Tablet,Electronics,2,32234,64468
5282,Neha,Hyderabad,Headphones,Accessories,1,13850,13850
5283,Priya,Chennai,Mobile,Electronics,1,49781,49781
5284,Neha,Delhi,Smartwatch,Electronics,2,14950,29900
5285,Rahul,Mumbai,Smartwatch,Accessories,3,1973,5919
5286,Sneha,Chennai,Laptop,Electronics,4,26025,104100
5287,Sneha,Chennai,Laptop,Accessories,1,29072,29072
5288,Arjun,Bangalore,Smartwatch,Electronics,3,42528,127584
5289,Rahul,Hyderabad,Laptop,Accessories,2,37579,75158
5290,Priya,Bangalore,Mobile,Electronics,1,30610,30610
5291,Karan,Mumbai,Headphones,Electronics,1,36004,36004
5292,Sneha,Chennai,Headphones,Electronics,1,27388,27388
5293,Sneha,Bangalore,Tablet,Electronics,3,2446,7338
5294,Arjun,Hyderabad,Mobile,Accessories,1,22443,22443
5295,Amit,Mumbai,Laptop,Electronics,1,16240,16240
5296,Riya,Delhi,Laptop,Accessories,2,26945,53890
5297,Priya,Bangalore,Tablet,Accessories,1,49952,49952
5298,Neha,Mumbai,Tablet,Electronics,3,9676,29028
5299,Rahul,Delhi,Laptop,Electronics,2,30366,60732
5300,Sneha,Bangalore,Laptop,Accessories,4,45151,180604
5301,Sneha,Mumbai,Mobile,Electronics,2,37769,75538
5302,Neha,Mumbai,Tablet,Accessories,1,12118,12118
5303,Priya,Bangalore,Mobile,Electronics,4,25236,100944
5304,Riya,Mumbai,Laptop,Accessories,2,39182,78364
5305,Amit,Chennai,Smartwatch,Electronics,1,25101,25101
5306,Sneha,Bangalore,Smartwatch,Electronics,2,33350,66700
5307,Riya,Mumbai,Laptop,Accessories,3,41632,124896
5308,Priya,Delhi,Tablet,Accessories,1,6304,6304
5309,Neha,Delhi,Smartwatch,Accessories,3,20025,60075
5310,Arjun,Chennai,Tablet,Electronics,1,45561,45561
5311,Amit,Bangalore,Smartwatch,Electronics,3,27919,83757
5312,Rahul,Mumbai,Tablet,Electronics,4,24246,96984
5313,Sneha,Mumbai,Smartwatch,Electronics,3,13312,39936
5314,Priya,Delhi,Tablet,Accessories,2,27186,54372
5315,Arjun,Chennai,Mobile,Accessories,1,36352,36352
5316,Rahul,Delhi,Tablet,Electronics,2,2545,5090
5317,Karan,Delhi,Mobile,Electronics,3,25836,77508
5318,Priya,Chennai,Mobile,Electronics,1,49856,49856
5319,Priya,Bangalore,Laptop,Accessories,3,46452,139356
5320,Rahul,Mumbai,Mobile,Accessories,4,30960,123840
5321,Arjun,Bangalore,Headphones,Electronics,4,47643,190572
5322,Karan,Hyderabad,Mobile,Accessories,4,22168,88672
5323,Riya,Hyderabad,Tablet,Electronics,3,34820,104460
5324,Riya,Hyderabad,Mobile,Electronics,3,41084,123252
5325,Neha,Chennai,Tablet,Accessories,4,33075,132300
5326,Arjun,Delhi,Tablet,Accessories,3,34092,102276
5327,Amit,Bangalore,Headphones,Accessories,2,37016,74032
5328,Sneha,Mumbai,Mobile,Accessories,3,6078,18234
5329,Rahul,Hyderabad,Mobile,Electronics,2,38465,76930
5330,Neha,Bangalore,Smartwatch,Accessories,4,42298,169192
5331,Karan,Hyderabad,Smartwatch,Accessories,3,21579,64737
5332,Rahul,Hyderabad,Laptop,Accessories,4,1437,5748
5333,Rahul,Mumbai,Tablet,Accessories,1,8095,8095
5334,Arjun,Chennai,Headphones,Electronics,3,924,2772
5335,Sneha,Delhi,Smartwatch,Electronics,3,44770,134310
5336,Amit,Chennai,Mobile,Accessories,4,3551,14204
5337,Riya,Bangalore,Laptop,Accessories,4,36173,144692
5338,Priya,Chennai,Headphones,Electronics,4,31842,127368
5339,Priya,Bangalore,Mobile,Electronics,1,12738,12738
5340,Rahul,Bangalore,Mobile,Accessories,1,28286,28286
5341,Riya,Delhi,Tablet,Electronics,4,30168,120672
5342,Riya,Mumbai,Tablet,Electronics,3,3194,9582
5343,Sneha,Delhi,Smartwatch,Electronics,3,4095,12285
5344,Karan,Chennai,Smartwatch,Electronics,4,1767,7068
5345,Karan,Bangalore,Mobile,Accessories,2,921,1842
5346,Neha,Hyderabad,Mobile,Electronics,1,20150,20150
5347,Arjun,Hyderabad,Smartwatch,Electronics,1,7517,7517
5348,Sneha,Bangalore,Smartwatch,Accessories,2,10349,20698
5349,Sneha,Delhi,Mobile,Accessories,4,24013,96052
5350,Arjun,Mumbai,Headphones,Accessories,3,49617,148851
5351,Riya,Delhi,Mobile,Electronics,3,45399,136197
5352,Karan,Bangalore,Headphones,Accessories,1,42144,42144
5353,Karan,Bangalore,Headphones,Electronics,2,2726,5452
5354,Riya,Mumbai,Mobile,Accessories,3,4888,14664
5355,Karan,Chennai,Laptop,Electronics,1,2922,2922
5356,Rahul,Chennai,Smartwatch,Accessories,3,40494,121482
5357,Sneha,Mumbai,Tablet,Accessories,3,9769,29307
5358,Priya,Chennai,Mobile,Electronics,3,12677,38031
5359,Arjun,Hyderabad,Headphones,Accessories,1,12532,12532
5360,Karan,Chennai,Mobile,Accessories,2,44776,89552
5361,Neha,Chennai,Smartwatch,Accessories,4,7816,31264
5362,Karan,Chennai,Headphones,Accessories,2,3343,6686
5363,Karan,Hyderabad,Tablet,Accessories,3,28515,85545
5364,Amit,Chennai,Tablet,Electronics,2,4611,9222
5365,Rahul,Hyderabad,Tablet,Electronics,3,45731,137193
5366,Arjun,Mumbai,Laptop,Accessories,1,22543,22543
5367,Amit,Delhi,Headphones,Accessories,1,30601,30601
5368,Amit,Mumbai,Headphones,Electronics,1,47046,47046
5369,Neha,Delhi,Laptop,Electronics,3,37492,112476
5370,Sneha,Mumbai,Headphones,Accessories,2,28370,56740
5371,Neha,Delhi,Laptop,Electronics,4,38247,152988
5372,Sneha,Delhi,Mobile,Accessories,4,35669,142676
5373,Sneha,Bangalore,Smartwatch,Accessories,1,42209,42209
5374,Arjun,Delhi,Tablet,Accessories,4,29915,119660
5375,Karan,Delhi,Laptop,Accessories,3,16185,48555
5376,Arjun,Bangalore,Laptop,Electronics,2,16463,32926
5377,Rahul,Chennai,Laptop,Electronics,4,30198,120792
5378,Sneha,Chennai,Mobile,Electronics,4,29650,118600
5379,Amit,Bangalore,Laptop,Accessories,2,49695,99390
5380,Karan,Hyderabad,Smartwatch,Electronics,4,21926,87704
5381,Priya,Delhi,Smartwatch,Accessories,2,6535,13070
5382,Rahul,Delhi,Tablet,Accessories,3,7571,22713
5383,Arjun,Bangalore,Mobile,Electronics,3,21078,63234
5384,Neha,Bangalore,Smartwatch,Accessories,3,28544,85632
5385,Rahul,Hyderabad,Headphones,Accessories,1,29342,29342
5386,Rahul,Chennai,Headphones,Accessories,3,17031,51093
5387,Karan,Mumbai,Headphones,Electronics,4,2670,10680
5388,Rahul,Chennai,Laptop,Accessories,1,25187,25187
5389,Rahul,Delhi,Laptop,Electronics,1,38386,38386
5390,Priya,Bangalore,Headphones,Accessories,1,7797,7797
5391,Riya,Hyderabad,Tablet,Electronics,3,4663,13989
5392,Neha,Chennai,Tablet,Accessories,1,41294,41294
5393,Neha,Hyderabad,Laptop,Electronics,3,42287,126861
5394,Neha,Chennai,Headphones,Electronics,3,43212,129636
5395,Sneha,Delhi,Tablet,Accessories,1,36207,36207
5396,Amit,Mumbai,Laptop,Accessories,1,38995,38995
5397,Riya,Hyderabad,Headphones,Accessories,4,45188,180752
5398,Neha,Hyderabad,Mobile,Accessories,1,24948,24948
5399,Rahul,Mumbai,Headphones,Electronics,3,4116,12348
5400,Rahul,Hyderabad,Headphones,Accessories,4,38673,154692
5401,Neha,Hyderabad,Smartwatch,Electronics,4,32248,128992
5402,Karan,Chennai,Smartwatch,Accessories,3,28799,86397
5403,Neha,Chennai,Mobile,Electronics,1,43737,43737
5404,Rahul,Mumbai,Mobile,Electronics,1,41619,41619
5405,Sneha,Delhi,Headphones,Electronics,2,12057,24114
5406,Arjun,Hyderabad,Tablet,Accessories,1,39148,39148
5407,Arjun,Delhi,Mobile,Accessories,2,14596,29192
5408,Riya,Mumbai,Headphones,Electronics,4,34281,137124
5409,Riya,Mumbai,Laptop,Electronics,4,9243,36972
5410,Neha,Chennai,Smartwatch,Electronics,4,7891,31564
5411,Priya,Hyderabad,Tablet,Electronics,2,9855,19710
5412,Neha,Bangalore,Headphones,Electronics,3,5747,17241
5413,Karan,Mumbai,Laptop,Accessories,3,40786,122358
5414,Neha,Hyderabad,Smartwatch,Electronics,4,6790,27160
5415,Riya,Delhi,Laptop,Accessories,2,34576,69152
5416,Arjun,Chennai,Headphones,Accessories,2,42952,85904
5417,Rahul,Delhi,Mobile,Accessories,4,26317,105268
5418,Neha,Mumbai,Smartwatch,Electronics,1,45991,45991
5419,Rahul,Mumbai,Laptop,Electronics,4,38095,152380
5420,Rahul,Delhi,Mobile,Electronics,2,33327,66654
5421,Priya,Mumbai,Tablet,Electronics,1,26709,26709
5422,Rahul,Hyderabad,Headphones,Accessories,3,40254,120762
5423,Arjun,Mumbai,Headphones,Accessories,1,32618,32618
5424,Sneha,Chennai,Smartwatch,Accessories,3,43911,131733
5425,Sneha,Hyderabad,Laptop,Electronics,2,15716,31432
5426,Amit,Bangalore,Tablet,Electronics,4,8360,33440
5427,Karan,Mumbai,Smartwatch,Electronics,4,13925,55700
5428,Neha,Mumbai,Smartwatch,Electronics,4,14306,57224
5429,Karan,Chennai,Laptop,Electronics,4,48218,192872
5430,Arjun,Chennai,Tablet,Electronics,4,25411,101644
5431,Rahul,Delhi,Laptop,Accessories,2,25906,51812
5432,Sneha,Delhi,Headphones,Accessories,2,34860,69720
5433,Karan,Delhi,Mobile,Electronics,4,14964,59856
5434,Arjun,Chennai,Headphones,Accessories,1,31087,31087
5435,Sneha,Delhi,Headphones,Accessories,4,39365,157460
5436,Rahul,Delhi,Smartwatch,Accessories,3,6958,20874
5437,Karan,Bangalore,Headphones,Accessories,3,9651,28953
5438,Sneha,Delhi,Tablet,Electronics,3,37434,112302
5439,Neha,Mumbai,Headphones,Accessories,3,6988,20964
5440,Riya,Chennai,Tablet,Electronics,4,25041,100164
5441,Neha,Hyderabad,Laptop,Electronics,3,22303,66909
5442,Amit,Bangalore,Smartwatch,Accessories,1,43683,43683
5443,Amit,Chennai,Tablet,Electronics,4,45276,181104
5444,Sneha,Chennai,Headphones,Accessories,3,25218,75654
5445,Riya,Mumbai,Smartwatch,Electronics,4,11670,46680
5446,Arjun,Delhi,Smartwatch,Electronics,4,17930,71720
5447,Neha,Mumbai,Tablet,Accessories,4,47784,191136
5448,Arjun,Delhi,Tablet,Accessories,2,9760,19520
